"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.isActive","away.venue.id","season","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","away.color","away.alternateColor","away.logo","status.type.altDetail","game_id","PBP"
220717008,"s:40~l:59~e:220717008~c:220717008","2002-07-18T00:00Z",0,"True","False","False","False","[]","2002-07-18T00:00Z",1,"STD",3,"3.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True",3417,2002,2029,"Target Center","Minneapolis","MN",19006,"False","","","","",NA,"","","","","",220717008,TRUE
220717001,"s:40~l:59~e:220717001~c:220717001","2002-07-17T23:00Z",0,"True","False","False","False","[]","2002-07-17T23:00Z",1,"STD",50,"50.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","True",NA,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220717001,TRUE
220717012,"s:40~l:59~e:220717012~c:220717012","2002-07-17T20:00Z",0,"True","False","False","False","[]","2002-07-17T20:00Z",1,"STD",1,"1.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","","","True",3423,"",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True",1949,2002,3423,"Rose Garden","Portland","OR",19980,"False","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","",220717012,TRUE
220717007,"s:40~l:59~e:220717007~c:220717007","2002-07-17T16:30Z",0,"True","False","False","False","[]","2002-07-17T16:30Z",1,"STD",32,"32.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","","","True",3438,"",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True",NA,2002,3438,"AmericanAirlines Arena","Miami","FL",19600,"True","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","",220717007,TRUE
220715098,"s:40~l:59~e:220715098~c:220715098","2002-07-15T23:30Z",0,"True","False","False","False","[]","2002-07-15T23:30Z",1,"STD",1,"1.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",98,"s:40~l:59~t:98","Eastern Conf","East","EAST","Eastern Conf East","EAST","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/east.png",99,"s:40~l:59~t:99","Western Conf","West","WEST","Western Conf West","WEST","True",763,2002,NA,"","","",NA,"","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/west.png","",220715098,TRUE
220713007,"s:40~l:59~e:220713007~c:220713007","2002-07-13T23:00Z",0,"True","False","False","False","[]","2002-07-13T23:00Z",1,"STD",27,"27.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","","","True",3438,"",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","True",NA,2002,3438,"AmericanAirlines Arena","Miami","FL",19600,"True","","","","",NA,"","","","","",220713007,TRUE
220713001,"s:40~l:59~e:220713001~c:220713001","2002-07-13T22:00Z",0,"True","False","False","False","[]","2002-07-13T22:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",2029,2002,NA,"","","",NA,"","","","","",NA,"","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",220713001,TRUE
220713015,"s:40~l:59~e:220713015~c:220713015","2002-07-13T18:00Z",0,"True","False","False","False","[]","2002-07-13T18:00Z",1,"STD",2,"2.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","","","True",NA,"",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True",1949,2002,NA,"","","",NA,"","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","",220713015,TRUE
220713016,"s:40~l:59~e:220713016~c:220713016","2002-07-13T17:30Z",0,"True","False","False","False","[]","2002-07-13T17:30Z",1,"STD",24,"24.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True",1826,2002,1823,"Capital One Arena","Washington","DC",20362,"True","playoff","Playoff Series","NYL Wins series 2-1","True",3,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/16?lang=en&region=us'}, {'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/9?lang=en&region=us'}]","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","",220713016,TRUE
220712013,"s:40~l:59~e:220712013~c:220712013","2002-07-13T02:00Z",0,"True","False","False","False","[]","2002-07-13T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True",NA,2002,NA,"","","",NA,"","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","",220712013,TRUE
220712014,"s:40~l:59~e:220712014~c:220712014","2002-07-13T02:00Z",0,"True","False","False","False","[]","2002-07-13T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True",3417,2002,2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"","","","","",220712014,TRUE
220712005,"s:40~l:59~e:220712005~c:220712005","2002-07-13T00:00Z",0,"True","False","False","False","[]","2002-07-13T00:00Z",1,"STD",2,"2.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","True",3438,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220712005,TRUE
220712012,"s:40~l:59~e:220712012~c:220712012","2002-07-13T00:00Z",0,"True","False","False","False","[]","2002-07-13T00:00Z",1,"STD",1,"1.0",3,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","","","True",3423,"",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True",1841,2002,3423,"Rose Garden","Portland","OR",19980,"False","","","","",NA,"","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","",220712012,TRUE
220712003,"s:40~l:59~e:220712003~c:220712003","2002-07-12T23:30Z",0,"True","False","False","False","[]","2002-07-12T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",2029,2002,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",220712003,TRUE
220712010,"s:40~l:59~e:220712010~c:220712010","2002-07-12T23:30Z",0,"True","False","False","False","[]","2002-07-12T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","","","True",NA,"",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True",NA,2002,NA,"","","",NA,"","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","",220712010,TRUE
220711011,"s:40~l:59~e:220711011~c:220711011","2002-07-12T02:00Z",0,"True","False","False","False","[]","2002-07-12T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True",NA,2002,1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","",220711011,TRUE
220711014,"s:40~l:59~e:220711014~c:220711014","2002-07-12T02:00Z",0,"True","False","False","False","[]","2002-07-12T02:00Z",1,"STD",4,"4.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True",1841,2002,2184,"KeyArena","Seattle","WA",17459,"True","playoff","Playoff Series","LOS Wins series 2-0","True",3,"[{'id': '14', 'uid': 's:40~l:59~t:14', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/14?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/6?lang=en&region=us'}]","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","",220711014,TRUE
220711013,"s:40~l:59~e:220711013~c:220711013","2002-07-11T18:30Z",0,"True","False","False","False","[]","2002-07-11T18:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True",3417,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220711013,TRUE
220710005,"s:40~l:59~e:220710005~c:220710005","2002-07-10T17:00Z",0,"True","False","False","False","[]","2002-07-10T17:00Z",1,"STD",3,"3.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","True",NA,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220710005,TRUE
220710008,"s:40~l:59~e:220710008~c:220710008","2002-07-10T17:00Z",0,"True","False","False","False","[]","2002-07-10T17:00Z",1,"STD",3,"3.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","True",3423,2002,2029,"Target Center","Minneapolis","MN",19006,"False","","","","",NA,"","","","","",220710008,TRUE
220710003,"s:40~l:59~e:220710003~c:220710003","2002-07-10T15:30Z",0,"True","False","False","False","[]","2002-07-10T15:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True",1826,2002,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","",220710003,TRUE
220709004,"s:40~l:59~e:220709004~c:220709004","2002-07-10T00:30Z",0,"True","False","False","False","[]","2002-07-10T00:30Z",1,"STD",5,"5.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2002,NA,"","","",NA,"","","","","",NA,"","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",220709004,TRUE
220709001,"s:40~l:59~e:220709001~c:220709001","2002-07-09T23:00Z",0,"True","False","False","False","[]","2002-07-09T23:00Z",1,"STD",7,"7.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","True",3438,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220709001,TRUE
220709016,"s:40~l:59~e:220709016~c:220709016","2002-07-09T23:00Z",0,"True","False","False","False","[]","2002-07-09T23:00Z",1,"STD",3,"3.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True",1949,2002,1823,"Capital One Arena","Washington","DC",20362,"True","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","",220709016,TRUE
220708015,"s:40~l:59~e:220708015~c:220708015","2002-07-09T01:00Z",0,"True","False","False","False","[]","2002-07-09T01:00Z",1,"STD",28,"28.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","","","True",NA,"",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False",1911,2002,NA,"","","",NA,"","","","","",NA,"","11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","",220708015,TRUE
220708005,"s:40~l:59~e:220708005~c:220708005","2002-07-09T00:00Z",0,"True","False","False","False","[]","2002-07-09T00:00Z",1,"STD",1200,"20:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True",3417,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220708005,TRUE
220708009,"s:40~l:59~e:220708009~c:220708009","2002-07-08T23:30Z",0,"True","False","False","False","[]","2002-07-08T23:30Z",1,"STD",2,"2.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True",1949,2002,1830,"Madison Square Garden","New York","NY",19763,"False","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","",220708009,TRUE
220708010,"s:40~l:59~e:220708010~c:220708010","2002-07-08T23:30Z",0,"True","False","False","False","[]","2002-07-08T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","","","True",NA,"",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,NA,"","","",NA,"","","","","",NA,"","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220708010,TRUE
220707012,"s:40~l:59~e:220707012~c:220707012","2002-07-08T02:00Z",0,"True","False","False","False","[]","2002-07-08T02:00Z",1,"STD",44,"44.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","","","True",3423,"",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True",NA,2002,3423,"Rose Garden","Portland","OR",19980,"False","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","",220707012,TRUE
220707006,"s:40~l:59~e:220707006~c:220707006","2002-07-08T01:30Z",0,"True","False","False","False","[]","2002-07-08T01:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","True",NA,2002,1841,"STAPLES Center","Los Angeles","CA",19068,"True","playoff","Playoff Series","LOS Wins series 2-0","True",3,"[{'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/6?lang=en&region=us'}, {'id': '15', 'uid': 's:40~l:59~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/15?lang=en&region=us'}]","","","","",220707006,TRUE
220707007,"s:40~l:59~e:220707007~c:220707007","2002-07-07T21:00Z",0,"True","False","False","False","[]","2002-07-07T21:00Z",1,"STD",0,"0.0",3,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","","","True",3438,"",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2002,3438,"AmericanAirlines Arena","Miami","FL",19600,"True","","","","",NA,"","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",220707007,TRUE
220706004,"s:40~l:59~e:220706004~c:220706004","2002-07-07T00:30Z",0,"True","False","False","False","[]","2002-07-07T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False",1911,2002,NA,"","","",NA,"","","","","",NA,"","11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","",220706004,TRUE
220706005,"s:40~l:59~e:220706005~c:220706005","2002-07-07T00:00Z",0,"True","False","False","False","[]","2002-07-07T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,NA,"","","",NA,"","","","","",NA,"","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220706005,TRUE
220706010,"s:40~l:59~e:220706010~c:220706010","2002-07-06T23:30Z",0,"True","False","False","False","[]","2002-07-06T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","","","True",NA,"",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True",1949,2002,NA,"","","",NA,"","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","",220706010,TRUE
220706001,"s:40~l:59~e:220706001~c:220706001","2002-07-06T22:00Z",0,"True","False","False","False","[]","2002-07-06T22:00Z",1,"STD",10,"10.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True",3417,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220706001,TRUE
220705006,"s:40~l:59~e:220705006~c:220705006","2002-07-06T02:30Z",0,"True","False","False","False","[]","2002-07-06T02:30Z",1,"STD",2,"2.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True",NA,2002,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","",220705006,TRUE
220705015,"s:40~l:59~e:220705015~c:220705015","2002-07-06T01:00Z",0,"True","False","False","False","[]","2002-07-06T01:00Z",1,"STD",24,"24.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","","","True",NA,"",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",2029,2002,NA,"","","",NA,"","","","","",NA,"","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",220705015,TRUE
220705002,"s:40~l:59~e:220705002~c:220705002","2002-07-05T23:00Z",0,"True","False","False","False","[]","2002-07-05T23:00Z",1,"STD",5,"5.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2002,3417,"Quicken Loans Arena","Cleveland","OH",20562,"False","","","","",NA,"","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",220705002,TRUE
220705007,"s:40~l:59~e:220705007~c:220705007","2002-07-05T22:00Z",0,"True","False","False","False","[]","2002-07-05T22:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","","","True",3438,"",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True",NA,2002,3438,"AmericanAirlines Arena","Miami","FL",19600,"True","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","",220705007,TRUE
220703015,"s:40~l:59~e:220703015~c:220703015","2002-07-04T01:00Z",0,"True","False","False","False","[]","2002-07-04T01:00Z",1,"STD",11,"11.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","","","True",NA,"",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True",NA,2002,NA,"","","",NA,"","playoff","Playoff Series","Series tied 1-1","False",3,"[{'id': '15', 'uid': 's:40~l:59~t:15', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/15?lang=en&region=us'}, {'id': '4', 'uid': 's:40~l:59~t:4', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/4?lang=en&region=us'}]","","","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","",220703015,TRUE
220703008,"s:40~l:59~e:220703008~c:220703008","2002-07-04T00:00Z",0,"True","False","False","False","[]","2002-07-04T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,2029,"Target Center","Minneapolis","MN",19006,"False","","","","",NA,"","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220703008,TRUE
220703010,"s:40~l:59~e:220703010~c:220703010","2002-07-03T23:30Z",0,"True","False","False","False","[]","2002-07-03T23:30Z",1,"STD",0,"0.0",3,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","","","True",NA,"",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",NA,2002,NA,"","","",NA,"","","","","",NA,"","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",220703010,TRUE
220703001,"s:40~l:59~e:220703001~c:220703001","2002-07-03T23:00Z",0,"True","False","False","False","[]","2002-07-03T23:00Z",1,"STD",2,"2.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","True",3423,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220703001,TRUE
